;0_0;0_1;0_2;0_3;0_4;0_5;0_6;0_7;0_8;0_9;0_10;0_11;0_12;0_13;0_14;0_15;0_16;0_17;0_18;0_19;0_20;0_21;0_22;1_0;1_1;1_2;1_3;1_4;1_5;1_6;1_7;1_8;1_9;1_10;1_11;1_12;1_13;1_14;1_15;1_16;1_17;1_18;1_19;1_20;1_21;1_22;2_0;2_1;2_2;2_3;2_4;2_5;2_6;2_7;2_8;2_9;2_10;2_11;2_12;2_13;2_14;2_15;2_16;2_17;2_18;2_19;2_20;2_21;2_22;3_0;3_1;3_2;3_3;3_4;3_5;3_6;3_7;3_8;3_9;3_10;3_11;3_12;3_13;3_14;3_15;3_16;3_17;3_18;3_19;3_20;3_21;3_22;4_0;4_1;4_2;4_3;4_4;4_5;4_6;4_7;4_8;4_9;4_10;4_11;4_12;4_13;4_14;4_15;4_16;4_17;4_18;4_19;4_20;4_21;4_22;5_0;5_1;5_2;5_3;5_4;5_5;5_6;5_7;5_8;5_9;5_10;5_11;5_12;5_13;5_14;5_15;5_16;5_17;5_18;5_19;5_20;5_21;5_22;6_0;6_1;6_2;6_3;6_4;6_5;6_6;6_7;6_8;6_9;6_10;6_11;6_12;6_13;6_14;6_15;6_16;6_17;6_18;6_19;6_20;6_21;6_22;7_0;7_1;7_2;7_3;7_4;7_5;7_6;7_7;7_8;7_9;7_10;7_11;7_12;7_13;7_14;7_15;7_16;7_17;7_18;7_19;7_20;7_21;7_22;8_0;8_1;8_2;8_3;8_4;8_5;8_6;8_7;8_8;8_9;8_10;8_11;8_12;8_13;8_14;8_15;8_16;8_17;8_18;8_19;8_20;8_21;8_22;9_0;9_1;9_2;9_3;9_4;9_5;9_6;9_7;9_8;9_9;9_10;9_11;9_12;9_13;9_14;9_15;9_16;9_17;9_18;9_19;9_20;9_21;9_22;10_0;10_1;10_2;10_3;10_4;10_5;10_6;10_7;10_8;10_9;10_10;10_11;10_12;10_13;10_14;10_15;10_16;10_17;10_18;10_19;10_20;10_21;10_22;11_0;11_1;11_2;11_3;11_4;11_5;11_6;11_7;11_8;11_9;11_10;11_11;11_12;11_13;11_14;11_15;11_16;11_17;11_18;11_19;11_20;11_21;11_22;12_0;12_1;12_2;12_3;12_4;12_5;12_6;12_7;12_8;12_9;12_10;12_11;12_12;12_13;12_14;12_15;12_16;12_17;12_18;12_19;12_20;12_21;12_22;13_0;13_1;13_2;13_3;13_4;13_5;13_6;13_7;13_8;13_9;13_10;13_11;13_12;13_13;13_14;13_15;13_16;13_17;13_18;13_19;13_20;13_21;13_22;14_0;14_1;14_2;14_3;14_4;14_5;14_6;14_7;14_8;14_9;14_10;14_11;14_12;14_13;14_14;14_15;14_16;14_17;14_18;14_19;14_20;14_21;14_22;15_0;15_1;15_2;15_3;15_4;15_5;15_6;15_7;15_8;15_9;15_10;15_11;15_12;15_13;15_14;15_15;15_16;15_17;15_18;15_19;15_20;15_21;15_22;16_0;16_1;16_2;16_3;16_4;16_5;16_6;16_7;16_8;16_9;16_10;16_11;16_12;16_13;16_14;16_15;16_16;16_17;16_18;16_19;16_20;16_21;16_22;17_0;17_1;17_2;17_3;17_4;17_5;17_6;17_7;17_8;17_9;17_10;17_11;17_12;17_13;17_14;17_15;17_16;17_17;17_18;17_19;17_20;17_21;17_22;18_0;18_1;18_2;18_3;18_4;18_5;18_6;18_7;18_8;18_9;18_10;18_11;18_12;18_13;18_14;18_15;18_16;18_17;18_18;18_19;18_20;18_21;18_22;19_0;19_1;19_2;19_3;19_4;19_5;19_6;19_7;19_8;19_9;19_10;19_11;19_12;19_13;19_14;19_15;19_16;19_17;19_18;19_19;19_20;19_21;19_22;20_0;20_1;20_2;20_3;20_4;20_5;20_6;20_7;20_8;20_9;20_10;20_11;20_12;20_13;20_14;20_15;20_16;20_17;20_18;20_19;20_20;20_21;20_22;21_0;21_1;21_2;21_3;21_4;21_5;21_6;21_7;21_8;21_9;21_10;21_11;21_12;21_13;21_14;21_15;21_16;21_17;21_18;21_19;21_20;21_21;21_22;22_0;22_1;22_2;22_3;22_4;22_5;22_6;22_7;22_8;22_9;22_10;22_11;22_12;22_13;22_14;22_15;22_16;22_17;22_18;22_19;22_20;22_21;22_22
126;2720;1193;229;1706;1473;266;51;867;61;935;1272;1660;72;0;0;5;0;48;0;0;0;2;0;1227;551;98;613;504;89;14;287;22;367;472;660;35;0;0;2;0;15;0;0;0;0;0;252;82;39;128;128;8;1;51;2;61;87;104;3;0;0;1;0;7;0;0;0;0;0;2178;875;149;1473;1290;160;34;783;66;725;997;1253;53;0;0;0;0;40;0;0;0;5;0;1600;673;115;1062;841;115;23;532;55;496;811;973;55;0;0;5;0;28;0;0;0;3;0;231;104;11;124;84;41;3;64;6;67;114;125;4;0;0;1;0;0;0;0;0;0;0;129;34;5;91;69;12;10;28;2;38;64;81;1;0;0;0;0;0;0;0;0;0;0;1111;500;77;668;679;107;21;435;34;408;536;704;32;0;0;5;0;17;0;0;0;1;0;60;18;3;29;56;2;1;23;2;27;28;48;4;0;0;0;0;0;0;0;0;1;0;1266;517;109;798;749;86;24;390;39;482;597;748;33;0;0;0;0;31;0;0;0;2;0;1544;568;143;892;702;129;20;372;32;433;588;766;38;0;0;1;0;25;0;0;0;1;0;1906;836;143;1282;1189;162;35;642;47;725;896;1104;59;0;0;5;0;41;0;0;0;5;0;165;78;12;121;101;6;5;49;5;61;79;96;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;20;10;0;0;10;0;0;6;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;35;3;28;42;0;0;17;3;25;24;39;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;8;0;10;7;1;1;1;0;8;12;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130;1577;584;37;774;622;105;63;365;14;347;702;456;58;0;0;0;0;48;0;0;0;62;0;604;311;7;288;201;50;22;155;1;135;271;192;22;0;0;0;0;22;0;0;0;10;0;50;6;6;1;5;2;1;5;0;6;11;3;0;0;0;0;0;0;0;0;0;0;0;880;357;14;541;480;49;40;247;16;265;445;263;39;0;0;0;0;29;0;0;0;6;0;540;208;9;359;260;28;19;145;9;139;308;169;14;0;0;0;0;12;0;0;0;12;0;135;52;1;74;44;9;5;28;0;31;68;48;6;0;0;0;0;8;0;0;0;2;0;62;16;6;27;13;1;9;15;0;11;27;14;3;0;0;0;0;2;0;0;0;1;0;362;152;10;233;192;31;20;99;7;77;188;131;20;0;0;0;0;18;0;0;0;8;0;28;16;0;13;10;2;0;4;0;8;10;7;0;0;0;0;0;0;0;0;0;0;0;281;129;2;183;151;28;18;85;2;68;149;95;13;0;0;0;0;10;0;0;0;0;0;849;332;19;465;315;46;27;176;12;177;331;215;33;0;0;0;0;23;0;0;0;15;0;395;153;7;229;186;25;24;101;3;82;184;99;23;0;0;0;0;22;0;0;0;11;0;59;15;2;39;33;5;2;17;1;10;27;18;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;12;0;12;16;3;0;10;1;6;16;10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;2;0;2;0;1;1;0;1;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;3633;1161;169;2124;2030;324;108;996;144;1148;1551;2090;130;10;0;8;0;32;0;0;1;110;0;1353;419;50;692;589;110;16;287;34;338;485;648;20;3;0;1;0;7;0;0;0;28;0;217;67;20;123;131;20;6;51;3;64;71;115;10;0;0;0;0;1;0;0;0;6;0;3044;920;138;1945;1951;267;49;888;126;1088;1256;1725;116;8;0;12;0;36;0;0;0;56;0;2667;809;126;1749;1513;216;59;748;98;821;1197;1607;95;8;0;13;0;43;0;0;1;69;0;284;98;19;179;156;41;2;68;6;82;124;158;8;0;0;1;0;1;0;0;0;8;0;73;19;6;60;45;6;6;18;5;31;31;35;4;1;0;0;0;0;0;0;0;2;0;1134;352;50;747;740;114;34;351;49;333;504;695;45;2;0;0;0;9;0;0;0;28;0;124;27;11;69;99;11;7;36;11;57;53;100;12;0;0;0;0;4;0;0;0;1;0;1350;414;100;886;967;104;23;404;55;504;638;856;48;4;0;2;0;11;0;0;0;42;0;2107;624;110;1237;980;160;40;430;72;574;752;969;57;2;0;6;0;25;0;0;0;41;0;2482;734;120;1694;1578;215;56;791;117;877;1128;1415;125;6;0;3;0;42;0;0;0;67;0;265;100;11;168;163;16;9;71;6;82;120;144;6;0;0;0;0;3;0;0;0;12;0;6;3;0;2;3;0;0;1;1;4;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;3;6;0;0;0;6;0;9;18;3;0;0;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;29;2;42;49;11;4;20;4;26;40;47;2;0;0;0;0;11;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;1;0;1;0;3;0;6;4;4;0;0;0;0;0;0;0;0;0;2;0;186;55;11;79;88;8;2;33;1;35;63;82;5;1;0;0;0;2;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;589;194;37;426;329;30;48;240;15;221;284;265;14;0;0;0;25;0;0;0;9;39;0;198;56;21;129;92;9;15;76;6;68;67;77;6;0;0;0;20;0;0;0;6;7;0;88;27;15;38;34;5;5;25;3;29;34;33;1;0;0;0;0;0;0;0;3;0;0;490;162;42;350;348;29;16;216;14;221;243;239;17;0;0;0;10;2;0;0;2;39;0;376;105;38;289;271;16;16;159;12;139;212;210;6;0;0;0;13;2;0;0;2;22;0;37;12;10;12;3;2;2;16;0;9;14;9;0;0;0;0;0;0;0;0;1;1;0;71;19;4;45;29;3;8;33;0;21;24;22;0;0;0;0;16;0;0;0;2;4;0;178;52;20;138;154;13;10;104;11;76;86;87;2;0;0;0;0;1;0;0;3;11;0;7;3;0;6;15;0;0;6;1;5;2;12;0;0;0;0;0;0;0;0;0;0;0;204;86;22;199;208;11;10;115;17;107;101;133;6;0;0;0;0;0;0;0;4;2;0;422;125;35;284;171;13;20;118;10;133;159;167;13;0;0;0;7;1;0;0;1;24;0;294;86;19;254;265;16;21;141;16;129;139;158;3;0;0;0;12;1;0;0;1;16;0;44;13;3;31;16;6;1;16;0;16;19;18;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;75;45;60;45;15;15;75;0;75;15;15;0;0;0;0;325;0;0;0;15;0;0;1;1;0;1;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45;13;4;25;18;5;0;25;0;4;16;20;7;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;2148;780;41;1421;1407;174;73;603;65;634;929;1212;135;6;0;0;4;10;0;0;0;42;0;849;333;8;532;429;65;17;225;23;213;332;384;44;2;0;0;2;2;0;0;0;12;0;81;37;3;45;36;7;0;20;2;27;40;27;3;1;0;0;0;0;0;0;0;0;0;1781;682;34;1251;1248;115;31;499;39;602;799;966;72;4;0;0;10;10;0;0;0;29;0;1494;525;27;1088;937;95;33;479;27;439;703;856;65;6;0;0;6;4;0;0;0;32;0;243;73;2;147;102;20;3;68;8;75;99;108;26;0;0;0;0;2;0;0;0;6;0;133;37;0;94;84;4;14;33;3;31;57;69;2;0;0;0;2;0;0;0;0;0;0;813;327;15;565;527;71;25;255;19;275;384;458;54;1;0;0;6;2;0;0;0;17;0;77;28;2;51;67;4;3;25;1;32;33;52;6;0;0;0;0;0;0;0;0;5;0;944;340;28;700;640;75;19;312;19;372;429;548;51;0;0;0;2;2;0;0;0;21;0;1263;449;24;774;600;90;24;260;24;319;448;487;57;2;0;0;4;8;0;0;0;10;0;1344;512;22;1070;979;101;43;450;30;478;626;790;62;3;0;0;4;12;0;0;0;36;0;168;69;4;118;101;11;6;59;5;49;63;117;21;0;0;0;0;6;0;0;0;6;0;4;0;0;1;1;0;0;1;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;37;21;0;8;17;2;2;9;0;10;16;23;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;18;20;0;0;9;2;7;10;23;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;1458;436;101;1195;872;91;22;448;30;539;758;711;29;0;0;1;85;5;0;0;1;36;0;569;187;5;397;269;41;6;148;7;150;229;247;8;0;0;1;29;3;0;0;0;10;0;127;38;18;75;47;6;0;31;3;36;67;36;2;0;0;0;0;1;0;0;0;1;0;1218;409;63;968;850;55;21;449;31;461;598;615;29;0;0;1;60;5;0;0;0;50;0;906;297;44;762;502;33;20;281;16;318;478;456;16;0;0;6;83;1;0;0;0;34;0;120;33;2;73;57;5;1;26;1;36;56;50;2;0;0;0;0;0;0;0;0;0;0;33;15;2;34;21;0;0;12;0;17;23;20;0;0;0;1;2;0;0;0;0;0;0;435;163;23;425;361;27;5;225;15;196;261;289;13;0;0;1;31;0;0;0;0;14;0;18;6;0;24;27;0;1;13;0;9;12;14;0;0;0;0;0;0;0;0;0;0;0;561;184;15;545;451;22;11;203;22;274;331;346;15;0;0;1;4;0;0;0;0;21;0;893;278;58;729;442;36;7;227;15;275;364;341;17;0;0;0;6;8;0;0;0;23;0;829;289;24;757;620;47;11;290;25;340;437;387;25;0;0;0;4;4;0;0;0;31;0;59;15;1;45;49;3;0;12;0;29;26;32;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;2;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;25;10;0;38;16;0;0;4;0;10;14;15;0;0;0;0;1011;0;0;0;0;10;0;13;7;2;13;6;3;0;1;0;3;6;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;7;12;0;0;4;0;0;5;7;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;1877;821;79;1243;978;145;68;446;14;528;974;960;37;0;0;43;0;2;0;0;0;21;0;904;372;32;450;309;58;25;150;5;187;344;359;11;0;0;5;0;1;0;0;0;6;0;131;48;16;62;56;6;11;35;1;50;56;58;4;0;0;0;0;1;0;0;0;0;0;1485;635;59;979;817;98;52;348;17;435;724;736;22;0;0;9;0;1;0;0;0;18;0;1278;477;59;841;655;78;58;301;9;370;740;637;24;0;0;19;0;0;0;0;0;7;0;200;75;10;120;82;22;3;43;2;57;100;92;4;0;0;0;0;0;0;0;0;0;0;45;11;1;26;14;3;5;9;1;9;34;18;1;0;0;0;0;0;0;0;0;0;0;582;271;23;375;313;47;21;138;11;186;301;288;10;0;0;1;0;1;0;0;0;4;0;64;30;1;34;39;9;2;17;2;26;35;37;0;0;0;0;0;0;0;0;0;0;0;835;322;44;543;492;68;24;221;11;303;420;444;22;0;0;1;0;3;0;0;0;6;0;1104;398;54;676;425;74;40;214;9;272;446;450;15;0;0;10;0;2;0;0;0;9;0;1281;523;53;819;730;102;45;337;23;457;684;592;35;0;0;16;0;2;0;0;0;16;0;94;33;3;67;68;7;0;31;1;48;45;73;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;12;9;67;55;0;0;15;0;27;34;39;3;0;0;39;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;234;0;0;0;0;0;0;8;8;1;2;4;1;0;5;0;2;2;6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;4;5;0;0;6;2;4;4;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;1391;435;156;742;841;50;24;428;35;443;538;678;53;13;0;19;0;6;3;0;0;0;0;492;137;35;194;206;20;6;101;9;122;141;198;15;1;0;4;0;0;0;0;0;0;0;245;76;70;150;152;6;0;96;2;73;98;112;24;1;0;7;0;1;0;0;0;0;0;1153;362;145;765;949;35;12;484;28;482;414;569;55;7;0;20;0;4;0;0;0;0;0;941;303;126;563;568;35;9;377;28;334;397;494;47;9;0;10;9;3;0;0;0;0;0;61;18;15;26;21;9;1;26;0;11;24;27;4;0;0;1;0;0;0;0;0;0;0;20;1;1;10;10;0;0;2;1;4;6;6;0;0;0;0;0;0;0;0;0;0;0;525;194;81;332;408;25;6;244;16;177;237;280;27;5;0;4;0;1;0;0;0;0;0;37;8;2;17;31;0;1;20;4;13;16;19;1;1;0;0;0;0;0;0;0;0;0;597;177;74;476;577;15;11;262;21;299;268;342;30;3;0;5;0;1;0;0;0;0;0;806;231;111;421;397;19;10;196;15;195;228;278;26;3;0;11;0;3;0;0;0;0;0;751;266;100;537;572;32;9;374;20;348;345;381;46;3;0;9;0;5;0;0;0;0;0;87;29;17;45;47;9;1;35;9;29;34;40;8;0;0;0;0;1;0;0;0;0;0;21;4;2;50;31;0;0;20;0;27;10;19;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;5;11;16;0;0;11;0;2;9;8;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;15;3;1;13;10;0;0;4;0;2;7;2;0;0;0;0;0;1;0;0;0;0;0;4;0;0;8;3;0;1;2;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;1571;510;88;747;740;87;57;299;21;359;679;671;33;0;0;0;0;3;0;0;0;42;0;568;187;22;253;228;31;32;94;4;106;211;245;5;0;0;0;0;0;0;0;0;10;0;98;34;8;28;34;0;1;8;2;16;42;28;1;0;0;0;0;0;0;0;0;2;0;1047;352;47;482;529;49;27;220;12;247;374;453;29;0;0;0;0;5;0;0;0;21;0;949;347;55;492;459;49;28;198;6;253;396;455;15;0;0;0;17;3;0;0;0;20;0;102;25;8;44;45;2;0;12;0;11;44;32;1;0;0;0;0;1;0;0;0;2;0;90;21;5;41;29;1;8;13;4;20;37;36;3;0;0;0;0;0;0;0;0;0;0;352;145;22;195;205;25;12;92;6;107;157;192;3;0;0;0;0;2;0;0;0;8;0;19;9;2;13;11;0;2;7;0;8;9;16;0;0;0;0;0;0;0;0;0;0;0;631;213;28;354;319;34;15;141;7;192;252;282;12;0;0;0;0;0;0;0;0;11;0;765;220;47;359;283;31;17;117;11;136;222;263;12;0;0;0;0;3;0;0;0;9;0;880;320;44;510;486;41;38;203;11;283;373;392;19;0;0;0;0;2;0;0;0;15;0;46;11;2;29;42;5;0;12;1;17;18;16;2;0;0;0;0;0;0;0;0;2;0;4;0;0;4;2;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;2768;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;11;0;17;19;6;0;12;0;5;26;13;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163;1772;523;168;1202;954;169;63;378;39;396;920;821;34;0;0;11;0;6;0;0;0;0;0;697;218;34;345;264;57;8;96;5;128;271;273;9;0;0;6;0;3;0;0;0;0;0;202;47;37;144;108;19;5;59;11;44;94;91;4;0;0;0;0;1;0;0;0;0;0;1630;440;147;1127;978;143;44;327;34;452;832;766;47;0;0;2;0;9;0;0;0;0;0;1109;301;95;798;571;86;34;213;17;265;590;547;25;0;0;1;0;4;0;0;0;0;0;189;62;10;109;78;12;7;33;3;38;103;65;0;0;0;0;0;1;0;0;0;0;0;111;32;6;73;55;8;4;13;1;17;60;30;0;0;0;0;0;0;0;0;0;0;0;443;142;46;335;301;44;12;113;18;140;240;242;8;0;0;1;0;3;0;0;0;0;0;17;7;4;9;10;0;2;4;1;2;6;9;0;0;0;0;0;0;0;0;0;0;0;534;163;56;396;314;53;10;107;11;144;260;269;10;0;0;0;0;4;0;0;0;0;0;1149;344;99;688;501;92;24;171;12;218;470;427;19;0;0;3;0;4;0;0;0;0;0;983;324;102;781;637;96;27;242;25;326;508;465;22;0;0;4;0;7;0;0;0;0;0;29;7;2;34;24;5;0;2;0;10;16;20;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;2;1;0;1;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;17;2;3;5;4;2;0;5;2;4;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164;2853;1305;118;1831;1713;156;35;980;117;937;1332;1749;105;0;0;7;22;6;0;0;0;44;0;1465;700;34;891;710;73;14;431;44;434;596;809;40;0;0;1;0;3;0;0;0;13;0;191;74;11;91;93;14;1;68;6;51;71;98;10;0;0;0;11;0;0;0;0;2;0;2016;944;57;1261;1253;86;34;735;83;724;897;1280;78;0;0;5;11;4;0;0;0;37;0;1771;828;59;1169;1062;86;22;597;62;598;864;1080;70;0;0;5;11;4;0;0;0;21;0;203;80;14;123;116;16;6;101;11;71;99;124;14;0;0;0;0;0;0;0;0;4;0;20;11;1;16;19;0;1;8;3;13;15;9;2;0;0;0;0;0;0;0;0;0;0;811;362;23;593;607;39;13;341;36;323;361;566;26;0;0;3;0;1;0;0;0;7;0;146;63;7;74;99;8;2;45;4;53;63;90;4;0;0;0;0;1;0;0;0;3;0;1008;451;37;630;681;55;16;350;49;384;458;649;51;0;0;3;22;5;0;0;0;15;0;1533;701;57;972;754;56;18;429;56;410;600;812;41;0;0;3;22;3;0;0;0;29;0;1823;839;55;1257;1224;84;32;667;79;719;798;1198;71;0;0;3;0;5;0;0;0;29;0;266;123;14;157;149;18;2;95;12;94;109;179;14;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;29;11;47;59;0;6;24;17;35;29;53;0;0;0;0;70;0;0;0;0;0;0;4;1;1;1;1;1;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;38;3;59;55;3;1;33;5;31;47;70;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
